 run t     E0   PHMS  THHMS  PSHMS THSHMS  BCM4A livetm tkeffe tkeffp cutcut  ratee  ratep eleccleane eleccleanp  BCM1 Livtim2  pscef  hscef elreal   
4165 1 10.601 -3.307 19.680 -2.602 18.020 48.180 91.110  0.991  0.994 56.300   18395  166075   2897403   8603536  51.76 55.417  0.913  0.358   66.8
4166 1 10.601 -3.307 19.680 -2.602 16.015 52.889 86.090  0.993  0.995 55.257   18078  286843   3184551  16522172  56.80 53.834  0.864  0.358  116.2
4167 1 10.601 -3.307 19.680 -2.602 16.015 52.747 86.560  0.993  0.995 54.670   17892  283811   3173744  16837114  56.53 42.310  0.896  0.358   91.9
4168 1 10.601 -3.307 19.680 -2.602 16.015 50.065 86.800  0.993  0.995 54.854   17937  284714   3012381  15940801  53.69 45.308  0.891  0.358   98.2
4169 3 10.601 -3.307 19.680 -2.602 16.015 38.676 97.920  0.993  0.995 41.257    5529   69796    839465   4500675  41.58 40.664  0.979  0.358   29.2
4170 3 10.601 -3.307 19.680 -2.602 16.015 34.811 97.720  0.993  0.995 41.809    5603   70697    755893   4037271  37.41 40.355  0.978  0.358   28.9
4171 2 10.601 -3.307 19.680 -2.602 16.015 36.998 75.010  0.994  0.995 38.299   30566  461651   4143693  24801514  39.73 35.976  0.765  0.358  184.3
4172 2 10.601 -3.307 19.680 -2.602 16.015 37.151 74.170  0.994  0.995 38.916   31008  468211   4168416  24874048  39.91 37.613  0.750  0.358  192.2
4173 2 10.601 -3.307 19.680 -2.602 16.015 35.242 76.070  0.994  0.995 37.833   30139  455165   3951417  23756199  37.85 34.736  0.780  0.358  178.0
4174 2 10.601 -3.307 19.680 -2.602 14.010 26.146 81.790  0.995  0.995 22.865   18245  480204   2945149  30514059  28.12 22.560  0.820  0.358  203.8
4175 2 10.601 -3.307 19.680 -2.602 14.010 26.085 81.930  0.994  0.995 22.736   18108  476650   2934754  30425815  28.02 20.904  0.834  0.358  189.4
4176 2 10.601 -3.307 19.680 -2.602 14.010 27.219 82.300  0.994  0.995 22.731   18149  477400   3061434  31962718  29.15 18.391  0.857  0.358  167.0
4208 2 10.601 -3.307 19.680 -2.602 14.010  6.796 82.410  0.995  0.995 22.989   18257  480649    750634   8005056   7.21 21.830  0.833  0.358  202.6
4209 1 10.601 -3.307 19.680 -2.602 14.005 37.421 81.500  0.994  0.995 51.318   16722  467694   2214059  21818649  39.67 38.950  0.860  0.358  155.8
4210 1 10.601 -3.307 19.680 -2.602 14.005 37.803 81.340  0.994  0.995 52.432   17082  477859   2237772  22123224  40.17 52.432  0.813  0.358  209.0
4211 1 10.601 -3.307 19.680 -2.602 14.005 34.325 82.150  0.993  0.995 51.191   16672  466410   2027471  20008180  36.42 40.641  0.858  0.358  162.3
4177 3 10.601 -3.307 19.680 -2.602 14.010 37.655 96.750  0.994  0.996 40.855    5485  117761    819356   7976623  40.48 38.958  0.969  0.358   48.1
4178 3 10.601 -3.307 19.680 -2.602 14.010 37.216 96.760  0.993  0.995 39.874    5348  114889    810360   7859490  39.94 29.961  0.976  0.358   37.1
4182 1 10.601 -3.307 19.680 -2.602  8.015 16.622 92.940  0.994  0.994  8.483    2800  410108   1006307  76395927  17.40  5.864  0.951  0.358  130.5
4183 1 10.601 -3.307 19.680 -2.602  8.015 15.892 93.420  0.994  0.994  8.384    2764  405515    970659  73921195  16.90  8.324  0.935  0.358  185.0
4184 1 10.601 -3.307 19.680 -2.602  8.015 15.669 93.560  0.994  0.994  8.312    2746  402631    952248  72547236  16.50  6.539  0.949  0.358  145.8
4186 3 10.601 -3.307 19.680 -2.602  8.015 21.977 92.270  0.994  0.995 25.750    3457  460315    472443  40483676  23.30 24.557  0.926  0.358  207.8
4187 3 10.601 -3.307 19.680 -2.602  8.015 21.560 92.240  0.994  0.994 25.704    3452  459580    464744  39910870  22.78 19.559  0.941  0.358  166.3
4189 2 10.601 -3.307 19.680 -2.602  8.015  9.975 92.610  0.994  0.995  4.223    3377  455415   1128354  88100128  10.60  3.840  0.933  0.358  189.4
4190 2 10.601 -3.307 19.680 -2.602  8.015  9.969 92.940  0.995  0.995  4.205    3361  453463   1130375  88419180  10.64  4.015  0.933  0.358  198.4
4191 2 10.601 -3.307 19.680 -2.602  8.015  8.300 92.530  0.995  0.995  4.233    3383  456529    931251  72798043   8.76  3.544  0.937  0.358  175.6
4192 2 10.601 -3.307 19.680 -2.602 10.005 20.448 90.510  0.995  0.996  7.517    5999  480568   2285014  84703994  21.70  6.890  0.913  0.358  199.4
4194 3 10.601 -3.307 19.680 -2.602 10.005 33.678 91.800  0.994  0.995 41.661    5559  393382    714999  27235951  35.71 40.767  0.920  0.358  177.7
4195 3 10.601 -3.307 19.680 -2.602 10.005 33.515 92.160  0.994  0.995 41.132    5485  388190    711354  27018224  35.53 38.667  0.926  0.358  168.3
4196 1 10.601 -3.307 19.680 -2.602 10.005 21.692 91.070  0.995  0.995 15.558    5111  440158   1305937  45860172  23.03 14.930  0.914  0.358  192.2
4197 1 10.601 -3.307 19.680 -2.602 10.005 21.189 90.780  0.995  0.995 15.785    5190  446530   1274984  44913779  22.46 14.484  0.915  0.358  186.9
4198 1 10.601 -3.307 19.680 -2.602 10.005 22.821 90.820  0.995  0.995 15.732    5171  444986   1373569  48576392  24.21 15.303  0.911  0.358  197.7
4199 1 10.601 -3.307 19.680 -2.602 11.995 22.847 87.610  0.994  0.995 28.370    9287  457808   1364630  24696969  24.25 28.370  0.876  0.358  205.6
4200 1 10.601 -3.307 19.680 -2.602 11.995 26.346 86.910  0.994  0.995 28.654    9379  462158   1565977  28288899  27.86 21.141  0.903  0.358  153.2
4201 1 10.601 -3.307 19.680 -2.602 11.995 34.770 86.930  0.995  0.995 29.451    9636  475021   2072015  37449052  36.90 27.987  0.876  0.358  202.1
4202 3 10.601 -3.307 19.680 -2.602 11.995 43.950 94.620  0.994  0.995 41.999    5602  211583    933923  17307442  46.63 41.999  0.946  0.358   94.7
4203 3 10.601 -3.307 19.680 -2.602 11.995 29.059 95.280  0.993  0.995 40.865    5456  205858    618475  11558924  30.76 30.544  0.965  0.358   69.1
4204 2 10.601 -3.307 19.680 -2.602 11.995 18.737 87.580  0.995  0.996 12.531    9983  461209   2078570  40652757  19.87 10.856  0.892  0.358  179.8
4205 2 10.601 -3.307 19.680 -2.602 11.995 18.593 88.080  0.995  0.996 12.502    9937  459649   2063927  40152449  19.77 11.840  0.887  0.358  195.6
4207 2 10.601 -3.307 19.680 -2.602 11.995 18.924 87.690  0.995  0.996 12.405    9884  456785   2101355  40543794  20.08 10.969  0.891  0.358  181.2
4212 1 10.601  3.307 19.680 -2.602 16.020 74.630 78.600  0.993  0.995 50.180   42342  259052    305808  23638476  79.19 46.878  0.800  0.358  104.3
4213 3 10.601  3.307 19.680 -2.602 16.020 42.431 96.450  0.992  0.995 41.631   14154   70033     69396   4906286  45.06 41.631  0.965  0.358   30.7
4214 2 10.601  3.307 19.680 -2.602 16.020 52.665 58.330  0.994  0.995 40.743   69371  487348    421448  35509280  55.87 38.954  0.602  0.358  204.7
4215 2 10.601  3.307 19.680 -2.602 20.030 75.049 72.630  0.991  0.994 50.601   86007  203436    604429  15997521  79.46 40.702  0.780  0.358   68.3
4216 3 10.601  3.307 19.680 -2.602 20.030 36.973 98.060  0.992  0.995 41.313   14058   24621     60641   1428651  39.26 40.596  0.981  0.358   10.4
4217 1 10.601  3.307 19.680 -2.602 20.030 65.212 89.250  0.989  0.994 54.693   45844   91151    268725   6780873  69.07 42.663  0.916  0.358   29.7
4220 1 10.601  3.307 19.680  2.602 20.030 37.033 82.360  0.993  0.997 47.222   39804  231335    151995   1862311  39.27 41.467  0.845  0.358   61.7
4221 1 10.601  3.307 19.680  2.602 20.030 40.821 81.880  0.992  0.997 47.500   40044  232644    172145   2091816  43.16 29.642  0.887  0.358   44.0
4222 3 10.601  3.307 19.680  2.602 20.030 42.821 96.890  0.995  0.998 40.780   13865   68369     72652    543551  45.35 32.858  0.975  0.358   15.5
4223 2 10.601  3.307 19.680  2.602 20.030 37.359 56.160  0.992  0.997 48.966   83187  462141    298815   4407560  39.55 41.903  0.625  0.358  122.9
4224 2 10.601  3.307 19.680  2.602 20.030 42.451 55.070  0.992  0.997 49.940   84785  471040    338566   4950442  45.04 48.694  0.562  0.358  142.2
4225 2 10.601  3.307 19.680  2.602 15.985 18.168 81.750  0.996  0.997 15.039   25786  364738    149658   5265649  19.27 13.638  0.835  0.358  111.0
4227 2 10.601  3.307 19.680  2.602 15.985 16.736 82.300  0.996  0.997 15.035   25797  364741    136364   4858844  17.75 14.721  0.827  0.358  120.7
4228 3 10.601  3.307 19.680  2.602 15.985 37.733 94.030  0.995  0.998 39.883   13574  152340     61436   1349322  39.99 38.129  0.943  0.358   45.4
4229 1 10.601  3.307 19.680  2.602 15.985 27.040 80.690  0.996  0.997 30.792   26095  383475    111631   4103790  28.70 30.792  0.807  0.358  129.9
4230 1 10.601  3.307 19.680  2.602 15.985 26.712 82.070  0.996  0.997 29.573   25050  368416    113408   4030854  28.24 22.297  0.865  0.358   94.2
4231 1 10.601  3.307 19.680  2.602 15.985 20.641 81.220  0.996  0.997 30.488   25749  378678     85878   3130342  21.88 26.550  0.836  0.358  112.4
4232 1 10.601 -3.981 19.680  2.602 14.000 22.071 93.240  0.996  0.997 22.028    2672  427563   1092010   5659514  23.33 17.197  0.947  0.395  118.7
4233 3 10.601 -3.981 19.680  2.602 14.000 35.362 96.000  0.996  0.997 41.588    2079  237346    592564   2119443  37.53 41.588  0.960  0.395   78.1
4234 2 10.601 -3.981 19.680  2.602 14.000 11.446 93.030  0.997  0.998 11.577    3061  437099    991289   5360879  11.72  4.784  0.971  0.395   64.7
4235 2 10.601 -3.981 19.680  3.339 18.005 28.018 85.730  0.993  0.993 59.992   15971  311267   2431731   2559389  29.64 44.353  0.895  0.507   80.7
4236 2 10.601 -3.981 19.680  3.339 18.005 22.902 87.870  0.992  0.993 52.364   13941  271408   1991096   2055605  24.22 37.342  0.914  0.507   67.8
4237 3 10.601 -3.981 19.680  3.339 18.005 28.267 99.170  0.996  0.996 26.567    1337   23788    482457    294469  29.80 16.729  0.995  0.507    5.1
4238 1 10.601 -3.981 19.680  3.339 18.005 22.018 94.770  0.995  0.995 49.210    5979  128392   1063826    868970  22.94 13.657  0.985  0.507   12.4
4239 1 10.601 -3.981 19.680  3.339 18.005 37.574 94.350  0.995  0.995 56.095    6808  146411   1824850   1583141  39.70 34.348  0.965  0.507   31.3
4240 1 10.601 -3.981 19.680  3.339 14.005 45.358 88.250  0.996  0.995 51.613    6265  447443   2212519   7300791  48.10 44.864  0.898  0.507  150.5
4241 3 10.601 -3.981 19.680  3.339 14.005 28.479 97.810  0.997  0.997 41.198    2064  107217    482127    875379  30.05 23.330  0.988  0.507   22.1
4242 2 10.601 -3.981 19.680  3.339 14.005 21.201 88.360  0.996  0.996 27.785    7367  468380   1865190   6912715  22.51 27.785  0.884  0.507  184.3
4243 2 10.601 -3.981 19.680  3.339 14.005 16.030 88.050  0.996  0.996 27.788    7369  468528   1411505   5263723  17.02 27.788  0.880  0.507  184.5
4244 2 10.601 -3.981 19.680  3.339 10.000  8.003 92.890  0.997  0.996  8.391    2237  454438    712921   8456985   8.42  6.397  0.946  0.507  146.0
4246 3 10.601 -3.981 19.680  3.339 10.000 22.423 95.100  0.998  0.996 38.469    1931  293888    378100   2676579  23.80 34.285  0.956  0.507  104.6
4247 1 10.601 -3.981 19.680  3.339 10.000 14.099 90.570  0.997  0.996 20.282    2468  552012    701572   7196772  14.91 15.179  0.929  0.507  171.1
4252 1 10.601 -3.981 19.680 -3.339 10.000 17.508 91.280  0.994  0.991 24.540    2986  422091    867603  37979681  18.55 19.196  0.932  0.507  162.4
4253 3 10.601 -3.981 19.680 -3.339 10.000 23.468 96.010  0.994  0.990 37.704    1895  200226    397538  19688510  24.87 28.148  0.970  0.507   75.9
4254 2 10.601 -3.981 19.680 -3.339 10.000  7.244 90.980  0.995  0.992 12.751    3390  484043    640020  31359943   7.64  9.797  0.931  0.507  184.2
4255 2 10.601 -3.981 19.680 -3.339 14.005 35.874 86.730  0.994  0.991 41.427   11032  404197   3148449  37564072  38.04 33.475  0.893  0.507  151.5
4256 3 10.601 -3.981 19.680 -3.339 14.005 26.652 98.310  0.994  0.991 39.827    1996   55144    448793   5269858  28.27 38.354  0.984  0.507   25.8
4257 1 10.601 -3.981 19.680 -3.339 14.005 44.938 91.880  0.994  0.990 53.903    6565  233351   2193341  23161839  47.58 37.942  0.943  0.507   74.6
4258 1 10.601 -3.981 19.680 -3.339 18.020 42.519 95.440  0.991  0.987 61.637    7514   69849   2069579   6098066  44.99 42.641  0.968  0.507   20.5
4239 1 10.601 -3.981 19.680  3.339 18.005 37.574 94.350  0.995  0.995 56.095    6808  146411   1824850   1583141  39.70 34.348  0.965  0.507   31.3
4240 1 10.601 -3.981 19.680  3.339 14.005 45.358 88.250  0.996  0.995 51.613    6265  447443   2212519   7300791  48.10 44.864  0.898  0.507  150.5
4241 3 10.601 -3.981 19.680  3.339 14.005 28.479 97.810  0.997  0.997 41.198    2064  107217    482127    875379  30.05 23.330  0.988  0.507   22.1
4242 2 10.601 -3.981 19.680  3.339 14.005 21.201 88.360  0.996  0.996 27.785    7367  468380   1865190   6912715  22.51 27.785  0.884  0.507  184.3
4243 2 10.601 -3.981 19.680  3.339 14.005 16.030 88.050  0.996  0.996 27.788    7369  468528   1411505   5263723  17.02 27.788  0.880  0.507  184.5
4244 2 10.601 -3.981 19.680  3.339 10.000  8.003 92.890  0.997  0.996  8.391    2237  454438    712921   8456985   8.42  6.397  0.946  0.507  146.0
4246 3 10.601 -3.981 19.680  3.339 10.000 22.423 95.100  0.998  0.996 38.469    1931  293888    378100   2676579  23.80 34.285  0.956  0.507  104.6
4247 1 10.601 -3.981 19.680  3.339 10.000 14.099 90.570  0.997  0.996 20.282    2468  552012    701572   7196772  14.91 15.179  0.929  0.507  171.1
4252 1 10.601 -3.981 19.680 -3.339 10.000 17.508 91.280  0.994  0.991 24.540    2986  422091    867603  37979681  18.55 19.196  0.932  0.507  162.4
4253 3 10.601 -3.981 19.680 -3.339 10.000 23.468 96.010  0.994  0.990 37.704    1895  200226    397538  19688510  24.87 28.148  0.970  0.507   75.9
4254 2 10.601 -3.981 19.680 -3.339 10.000  7.244 90.980  0.995  0.992 12.751    3390  484043    640020  31359943   7.64  9.797  0.931  0.507  184.2
4255 2 10.601 -3.981 19.680 -3.339 14.005 35.874 86.730  0.994  0.991 41.427   11032  404197   3148449  37564072  38.04 33.475  0.893  0.507  151.5
4256 3 10.601 -3.981 19.680 -3.339 14.005 26.652 98.310  0.994  0.991 39.827    1996   55144    448793   5269858  28.27 38.354  0.984  0.507   25.8
4257 1 10.601 -3.981 19.680 -3.339 14.005 44.938 91.880  0.994  0.990 53.903    6565  233351   2193341  23161839  47.58 37.942  0.943  0.507   74.6
4258 1 10.601 -3.981 19.680 -3.339 18.020 42.519 95.440  0.991  0.987 61.637    7514   69849   2069579   6098066  44.99 42.641  0.968  0.507   20.5
4259 3 10.601 -3.981 19.680 -3.339 18.020 22.581 99.270  0.995  0.993 33.215    1672   13165    386147   1231228  23.63 12.963  0.997  0.507    2.4
4260 2 10.601 -3.981 19.680 -3.339 18.020 40.318 93.320  0.992  0.988 42.590   11338  112497   3506417  11310524  42.47 23.386  0.963  0.507   26.7
4261 2 10.601 -3.981 19.680 -2.602 14.005 10.860 94.070  0.994  0.996 14.722    3916  311208    960670  12226134  11.47 11.528  0.954  0.395  104.9
4262 3 10.601 -3.981 19.680 -2.602 14.005 37.044 97.870  0.993  0.995 37.548    1882  107975    623839   7605368  39.20 26.939  0.985  0.395   33.3
4263 1 10.601 -3.981 19.680 -2.602 14.005 30.284 94.040  0.994  0.996 29.794    3619  272675   1497203  16722295  32.18 28.575  0.943  0.395  111.3
4266 1 10.601 -4.773 19.680 -2.602 14.000 25.438 95.140  0.995  0.995 28.379    1566  259939    795918  13669544  26.53 10.815  0.981  0.450   42.3
4267 3 10.601 -4.773 19.680 -2.602 14.005 26.339 97.740  0.996  0.996 40.790     823  117201    268065   5279764  27.83 30.038  0.983  0.450   36.7
4268 2 10.601 -4.773 19.682 -2.602 14.005 15.562 95.430  0.994  0.995 15.126    1578  319413    842482  16963885  16.52 14.925  0.955  0.450  134.3
4269 2 10.601 -4.773 19.680 -3.339 14.005  4.957 90.830  0.995  0.991 37.595    3964  365726    262507   5085538   5.24 33.557  0.918  0.577  151.8
4271 3 10.601 -4.773 19.680 -3.339 14.005 10.049 98.650  0.991  0.988 37.673     760   52164    102747   1963838  10.58 21.882  0.992  0.577   14.7
4272 3 10.601 -4.773 19.680 -3.339 14.005 13.139 98.790  0.993  0.990 38.012     775   52960    135621   2592199  13.85 23.192  0.993  0.577   15.7
4274 1 10.601 -4.773 19.680  3.339 14.005 41.894 90.460  0.996  0.996 52.915    2956  460345   1289099   6794972  44.27 35.181  0.937  0.577  114.8
4275 1 10.601 -5.240 13.495  1.925  8.015  8.454 92.930  0.989  0.997  5.031    3512  431419   3725953   8409312   9.05  4.993  0.930  0.362  124.5
4276 1 10.601 -5.240 13.495  1.925  8.015 11.276 92.370  0.990  0.997  5.414    3780  462875   4791723  10804804  11.64  3.306  0.953  0.362   82.5
4277 1 10.601 -5.240 13.495  1.925  8.015 11.120 92.300  0.990  0.997  5.281    3683  451865   4867728  10825095  11.81  4.699  0.932  0.362  117.5
4278 1 10.601 -5.240 13.495  1.925  8.015  6.211 92.700  0.990  0.997  5.280    3681  451584   2714502   6342720   6.59  4.610  0.936  0.362  115.7
4279 2 10.601 -5.240 13.495  1.925  8.015  8.645 91.230  0.990  0.997  3.045    4254  525439   7102508  17583528   9.20  2.758  0.921  0.362  142.8
4280 2 10.601 -5.240 13.495  1.925  8.015  9.393 91.850  0.988  0.997  2.915    4078  504731   7753055  19372161  10.02  2.734  0.924  0.362  142.3
4281 2 10.601 -5.240 13.495  1.925  8.015  6.879 92.020  0.990  0.997  2.909    4068  503663   5713904  13772373   7.39  2.879  0.921  0.362  149.7
4282 3 10.601 -5.240 13.495  1.925  8.015 19.326 92.210  0.990  0.997 16.696    4330  468350   3093036   6053330  20.54 16.099  0.925  0.362  133.4
4283 3 10.601 -5.240 13.495  1.925  8.015 15.052 91.820  0.993  0.998 16.600    4313  466575   2402940   4535951  15.95 13.738  0.932  0.362  113.7
4284 1 10.601 -5.240 13.495  1.925 10.000 11.495 91.680  0.992  0.998  6.872    4803  467438   4998837   7538256  12.14  5.480  0.934  0.362  109.4
4285 1 10.601 -5.240 13.495  1.925 10.000 12.367 91.390  0.991  0.998  6.899    4817  468639   5426677   8651399  13.18  6.635  0.917  0.362  133.0
4286 1 10.601 -5.240 13.495  1.925 10.000 10.400 92.070  0.992  0.998  6.850    4782  465749   4519846   7436524  10.99  5.572  0.936  0.362  112.1
4287 1 10.601 -5.240 13.495  1.925 10.000 11.830 91.990  0.990  0.998  6.821    4766  464209   5195937   8516827  12.63  6.694  0.921  0.362  134.6
4288 2 10.601 -5.240 13.495  1.925 10.000  6.482 92.040  0.991  0.998  3.416    4771  465885   5346293   9050050   6.93  3.239  0.925  0.362  132.5
4294 2 10.601 -5.240 13.495  1.925 10.000  5.962 91.260  0.990  0.998  3.643    5091  495526   4934458   8515073   6.39  3.606  0.913  0.362  148.1
4295 2 10.601 -5.240 13.495  1.925 10.000 13.464 91.330  0.990  0.998  3.647    5099  496254  10934746  16924987  14.17  2.949  0.930  0.362  120.2
4297 3 10.601 -5.240 13.495  1.925 10.000 43.207 94.980  0.990  0.998 13.825    3596  305667   6911177   7711779  45.82 12.538  0.954  0.362   80.8
4301 1 10.601 -5.240 13.495 -1.925 10.000 29.651 90.790  0.990  0.997 10.136    7062  417858  12937833  63669565  31.55  9.919  0.910  0.362  159.8
4302 1 10.601 -5.240 13.495 -1.925 10.000 12.893 90.440  0.991  0.997 10.348    7204  426231   5615493  27995105  13.71  9.637  0.911  0.362  155.6
4303 1 10.601 -5.240 13.495 -1.925 10.000  3.923 90.870  0.989  0.997 10.321    7186  425214   1708741   8538045   4.17 10.018  0.911  0.362  162.3
4304 3 10.601 -5.240 13.495 -1.925 10.000 45.435 89.070  0.989  0.997 30.606    7911  445734   7213495  37715367  48.27 30.051  0.893  0.362  175.3
4305 2 10.601 -5.240 13.495 -1.925 10.000 10.569 89.620  0.990  0.997  5.275    7358  491862   8476984  42975871  11.02  3.675  0.928  0.362  133.7
4306 2 10.601 -5.240 13.495 -1.925 10.000 10.361 89.530  0.990  0.997  5.237    7304  488219   8443311  41970591  10.97  4.411  0.912  0.362  160.2
4307 2 10.601 -5.240 13.495 -1.925 10.000 10.170 89.660  0.990  0.997  5.282    7371  492558   8370406  41451041  10.87  5.197  0.898  0.362  188.4
